MAX_DELAY, STEP_DOMAIN, START_UPPER, STEP_UPPER, START_LOWER, STEP_LOWER, day,dataInstance,checkAircraftBreakdownPeriod,checkAircraftCapacity,checkAircraftCreation,checkAircraftSwap,checkAirportCapacity,checkCancellationofCreatedRotation,checkFixedFlights,checkFlight,checkItinerary,checkPassengerReac,checkRotation,costs, deltaTime, totalDelay, totalCancel, newFlight, taxiFlight
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0102,X01_DATA,0,0,0,0,0,0,0,0,14865,673,45,2480018.9,554.0661420822144,42240,8,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0108,XB01_DATA,0,0,0,0,0,0,0,0,18637,6727,57,19519934.2,944.0010058879852,27540,103,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0104,X03_DATA,0,0,0,0,0,0,0,0,19962,1616,0,5525406.2,685.5332288742065,56460,9,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0109,B_03,0,0,0,0,0,0,0,0,16428,6095,0,17340949.1,1027.7513604164124,21600,97,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0109,B_08,0,0,0,0,0,0,0,0,14723,5608,0,20731255.05,1018.685040473938,21600,97,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0110,XB03_DATA,0,0,0,0,0,0,0,0,16253,7226,46,25261783.95,1085.44313454628,26580,108,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0114,A10_6088590,0,0,0,0,0,0,0,0,24412,13621,0,20023473.9,1278.66406083107,125580,97,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0114,XA04_DATA,0,0,0,0,0,0,0,0,21956,14299,46,22336671.6,1276.3098859786987,118080,112,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0113,B_04,0,0,0,0,0,0,0,0,21443,8386,0,20012040.85,1247.4593884944916,34380,123,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0114,XA02_DATA,0,0,0,0,0,0,0,0,22048,19222,46,19191403.4,1289.9474012851715,118080,112,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0114,A05_6088570,0,0,0,0,0,0,0,0,25262,16752,0,16701229.1,1304.0814473628998,125580,97,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0114,B_09,0,0,0,0,0,0,0,0,18291,8531,0,24256994.25,1286.9621369838715,34380,123,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0114,B_02,0,0,0,0,0,0,0,0,21933,12103,60,36677402.4,1327.5140817165375,29040,208,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0115,B_07,0,0,0,0,0,0,0,0,18871,11706,60,44735968.8,1330.353291273117,29040,208,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0118,B_10,0,0,0,0,0,0,0,0,13035,33859,0,118181318.9,1518.220730304718,59100,376,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0118,B_05,0,0,0,0,0,0,0,0,11336,34088,0,94871755.1,1549.9485440254211,59100,376,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0118,XB02_DATA,0,0,0,0,0,0,0,0,11081,34400,45,94850534.2,1561.9242959022522,53100,386,-1,-1
1021,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_0119,XB04_DATA,0,0,0,0,0,0,0,0,13035,35337,45,119926627.65,1570.0934858322144,58560,402,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1411,A02_6088570,0,0,0,0,0,0,0,0,5547,0,0,204762.3,22.18008804321289,1260,0,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1411,A07_6088590,0,0,0,0,0,0,0,0,4797,0,0,213290.75,22.697570085525513,1260,0,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1411,A03_6088570,0,0,0,0,0,0,0,0,4719,88,0,868443.25,21.62397837638855,1500,3,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1411,XA03_DATA,0,0,0,0,0,0,0,0,5482,403,0,1877251.15,21.42396378517151,1500,8,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1411,A08_6088590,0,0,0,0,0,0,0,0,5482,90,0,1156623.45,23.601128101348877,1500,3,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1411,XA01_DATA,0,0,0,0,0,0,0,0,4719,178,0,1368313.0,22.855071783065796,1500,8,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1411,A06_6088590,0,0,0,0,0,0,0,0,3877,0,0,35965.75,38.179009199142456,2580,0,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1411,A01_6088570,0,0,0,0,0,0,0,0,5281,0,0,31352.85,40.33668303489685,2580,0,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1413,A04_6088570,0,0,0,0,0,0,0,0,10963,354,0,449950.65,155.97524333000183,24180,1,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1413,A09_6088590,0,0,0,0,0,0,0,0,9365,265,0,517139.8,157.3635687828064,24180,1,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1417,X02_DATA,0,0,0,0,0,0,0,0,0,673,45,1901354.9,434.49775981903076,0,8,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1425,B_03,0,0,0,0,0,0,0,0,20417,8022,0,18481652.1,894.6159212589264,35040,101,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1420,X01_DATA,0,0,0,0,0,0,0,0,14865,673,45,2487521.9,605.5159571170807,42240,8,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1419,X04_DATA,0,0,0,0,0,0,0,0,0,807,0,2610245.1,497.1277241706848,0,1,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1425,B_01,0,0,0,0,0,0,0,0,17188,7080,0,17224058.55,909.7939388751984,26520,95,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1426,B_08,0,0,0,0,0,0,0,0,17943,7445,0,21477335.65,926.5102944374084,35040,101,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1427,XB01_DATA,0,0,0,0,0,0,0,0,20502,7803,57,19620643.6,1017.9177711009979,32220,103,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1422,X03_DATA,0,0,0,0,0,0,0,0,19537,1616,0,5508849.2,698.1284370422363,56340,9,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1428,B_06,0,0,0,0,0,0,0,0,15903,6594,0,20117658.25,1055.7767379283905,26520,95,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1429,XA02_DATA,0,0,0,0,0,0,0,0,24261,17425,46,16909967.35,1130.8917863368988,125820,102,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1429,XA04_DATA,0,0,0,0,0,0,0,0,23572,12891,46,19804851.85,1155.0852220058441,125820,102,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1430,A05_6088570,0,0,0,0,0,0,0,0,25955,15421,0,14410069.65,1198.0869133472443,142920,83,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1430,B_09,0,0,0,0,0,0,0,0,18618,9021,0,24004523.85,1195.493124961853,38160,121,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1430,B_04,0,0,0,0,0,0,0,0,20332,8830,0,20074175.65,1198.3899352550507,38160,121,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1431,A10_6088590,0,0,0,0,0,0,0,0,26785,10988,0,17203592.25,1234.478327035904,142920,83,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1431,XB03_DATA,0,0,0,0,0,0,0,0,17263,8036,103,24868027.65,1234.7958228588104,30600,107,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1433,B_07,0,0,0,0,0,0,0,0,18871,11438,60,44139021.2,1391.4157028198242,30120,206,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1434,B_02,0,0,0,0,0,0,0,0,22188,11926,60,36252714.5,1436.5475614070892,30120,206,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1441,XB04_DATA,0,0,0,0,0,0,0,0,18200,35874,45,118594208.8,1842.4638876914978,87540,403,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1441,B_05,0,0,0,0,0,0,0,0,15477,33958,0,94705784.8,1853.15367269516,80340,355,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1442,B_10,0,0,0,0,0,0,0,0,17774,35118,0,118173999.55,1893.7564997673035,80340,355,-1,-1
1081,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1442,XB02_DATA,0,0,0,0,0,0,0,0,14457,34227,45,95180946.4,1915.8224234580994,70260,365,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1546,A07_6088590,0,0,0,0,0,0,0,0,4797,0,0,213290.75,17.901870250701904,1260,0,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1546,A02_6088570,0,0,0,0,0,0,0,0,5547,0,0,204762.3,17.90386986732483,1260,0,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1546,XA01_DATA,0,0,0,0,0,0,0,0,4719,178,0,1368313.0,22.394926071166992,1500,8,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1546,A03_6088570,0,0,0,0,0,0,0,0,4719,88,0,868443.25,19.601993083953857,1500,3,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1546,A08_6088590,0,0,0,0,0,0,0,0,5482,90,0,1156623.45,22.338294982910156,1500,3,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1546,A01_6088570,0,0,0,0,0,0,0,0,5281,0,0,31352.85,29.736430406570435,2580,0,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1546,XA03_DATA,0,0,0,0,0,0,0,0,5482,403,0,1877251.15,21.565706253051758,1500,8,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1546,A06_6088590,0,0,0,0,0,0,0,0,3877,0,0,35965.75,38.98056149482727,2580,0,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1548,A09_6088590,0,0,0,0,0,0,0,0,9365,265,0,517139.8,157.66274213790894,24180,1,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1548,A04_6088570,0,0,0,0,0,0,0,0,10963,354,0,449950.65,160.79574632644653,24180,1,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1559,B_08,0,0,0,0,0,0,0,0,17943,7445,0,21477335.65,812.7024190425873,35040,101,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1559,B_03,0,0,0,0,0,0,0,0,20417,8022,0,18481652.1,778.8424296379089,35040,101,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1556,X01_DATA,0,0,0,0,0,0,0,0,14865,673,45,2487521.9,621.9884886741638,42240,8,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1601,B_04,0,0,0,0,0,0,0,0,21352,8248,0,19118226.45,940.3146412372589,38880,117,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1554,X02_DATA,0,0,0,0,0,0,0,0,0,673,45,1901354.9,488.9346101284027,0,8,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1601,B_09,0,0,0,0,0,0,0,0,19808,7948,0,22735433.05,936.0814213752747,38880,117,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1556,X04_DATA,0,0,0,0,0,0,0,0,0,807,0,2610245.1,622.9747865200043,0,1,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1602,XB03_DATA,0,0,0,0,0,0,0,0,18623,7811,103,24805727.95,988.4643988609314,31980,106,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1603,B_06,0,0,0,0,0,0,0,0,15478,6727,0,20364125.85,1036.6723136901855,23940,96,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1603,XB01_DATA,0,0,0,0,0,0,0,0,20502,7803,57,19620643.6,1014.1070384979248,32220,103,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1558,X03_DATA,0,0,0,0,0,0,0,0,19537,1755,0,5510748.2,721.2709732055664,56520,9,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1604,B_01,0,0,0,0,0,0,0,0,16423,6943,0,17198544.95,1080.0767662525177,23940,96,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1607,XA04_DATA,0,0,0,0,0,0,0,0,27470,14754,46,19812981.35,1290.712085723877,140340,99,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1608,A10_6088590,0,0,0,0,0,0,0,0,27546,12784,0,17774371.6,1327.1196720600128,148260,77,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1608,A05_6088570,0,0,0,0,0,0,0,0,28812,15879,0,14407840.85,1332.5490748882294,148260,77,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1608,XA02_DATA,0,0,0,0,0,0,0,0,28315,16774,46,15927573.35,1368.142656326294,140340,99,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1609,B_07,0,0,0,0,0,0,0,0,18616,11887,60,43695034.0,1393.710337638855,32160,204,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1610,B_02,0,0,0,0,0,0,0,0,21848,12508,60,36127713.4,1433.908281803131,32160,204,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1614,XB02_DATA,0,0,0,0,0,0,0,0,17594,35317,45,94948358.5,1674.638571023941,80460,345,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1614,B_10,0,0,0,0,0,0,0,0,21334,35362,0,116742661.45,1706.3325026035309,87660,340,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1614,B_05,0,0,0,0,0,0,0,0,17934,35139,0,94555880.6,1713.7177579402924,87660,340,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1615,XB04_DATA,0,0,0,0,0,0,0,0,20995,37245,45,118388690.15,1754.6635608673096,86220,364,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1814,A02_6088570,0,0,0,0,0,0,0,0,5547,0,0,204762.3,11.581443786621094,1260,0,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1815,A03_6088570,0,0,0,0,0,0,0,0,4719,88,0,868443.25,23.29231023788452,1500,3,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1815,A08_6088590,0,0,0,0,0,0,0,0,5482,90,0,1156623.45,23.786757469177246,1500,3,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1815,XA01_DATA,0,0,0,0,0,0,0,0,4719,178,0,1368313.0,26.604968547821045,1500,8,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1815,A07_6088590,0,0,0,0,0,0,0,0,4797,0,0,213290.75,24.169788122177124,1260,0,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1815,XA03_DATA,0,0,0,0,0,0,0,0,5482,403,0,1877251.15,25.566890239715576,1500,8,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1815,A06_6088590,0,0,0,0,0,0,0,0,3877,0,0,35965.75,32.56099534034729,2580,0,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1815,A01_6088570,0,0,0,0,0,0,0,0,5281,0,0,31352.85,33.25104737281799,2580,0,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1817,A04_6088570,0,0,0,0,0,0,0,0,10963,354,0,449950.65,145.180326461792,24180,1,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1817,A09_6088590,0,0,0,0,0,0,0,0,9365,265,0,517139.8,155.62850880622864,24180,1,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1822,X02_DATA,0,0,0,0,0,0,0,0,0,673,45,1901354.9,468.41466188430786,0,8,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1829,B_08,0,0,0,0,0,0,0,0,17603,7370,0,21606507.25,882.1771173477173,32340,102,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1823,X04_DATA,0,0,0,0,0,0,0,0,0,807,0,2610245.1,537.7714307308197,0,1,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1830,B_06,0,0,0,0,0,0,0,0,16243,6742,0,20693852.65,918.1198651790619,25260,101,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1830,B_03,0,0,0,0,0,0,0,0,19058,7493,0,18392901.6,948.5611636638641,32340,102,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1830,XB03_DATA,0,0,0,0,0,0,0,0,18198,7995,103,24936648.95,956.0248484611511,33780,106,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1831,XB01_DATA,0,0,0,0,0,0,0,0,20162,7764,57,19658735.1,976.0333302021027,34920,103,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1832,A05_6088570,0,0,0,0,0,0,0,0,29569,17181,0,14096419.65,1036.9204244613647,159960,74,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1824,X01_DATA,0,0,0,0,0,0,0,0,14865,673,45,2487653.9,595.3716969490051,42240,8,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1832,B_01,0,0,0,0,0,0,0,0,17188,7404,0,17609047.45,1038.3555274009705,25260,101,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1832,XA04_DATA,0,0,0,0,0,0,0,0,26526,13574,46,19400436.05,1078.5719180107117,148140,91,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1833,A10_6088590,0,0,0,0,0,0,0,0,28289,13960,0,16756338.55,1089.2737095355988,159960,74,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1832,B_04,0,0,0,0,0,0,0,0,19907,8971,0,19863392.45,1057.3193395137787,36120,121,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1833,XA02_DATA,0,0,0,0,0,0,0,0,27950,16129,46,15869883.15,1109.2811825275421,148140,91,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1828,X03_DATA,0,0,0,0,0,0,0,0,19537,1848,0,5512299.2,844.8828110694885,56340,9,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1833,B_09,0,0,0,0,0,0,0,0,18788,8356,0,23579083.85,1128.6146166324615,36120,121,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1837,B_02,0,0,0,0,0,0,0,0,21763,13055,60,36230141.9,1385.0387995243073,34380,204,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1838,B_07,0,0,0,0,0,0,0,0,18786,12344,60,43645181.4,1400.2799291610718,34380,204,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1841,XB04_DATA,0,0,0,0,0,0,0,0,20979,36936,45,118702152.45,1578.3550882339478,89100,364,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1845,B_10,0,0,0,0,0,0,0,0,22509,35105,0,116247563.0,1811.1969714164734,100320,341,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1845,B_05,0,0,0,0,0,0,0,0,18940,33847,0,94049275.5,1842.002247095108,100320,341,-1,-1
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1845,XB02_DATA,0,0,0,0,0,0,0,0,18263,34111,45,94988116.8,1860.8916459083557,103320,358,-1,-1
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1900,A02_6088570,0,0,0,0,0,0,0,0,5547,0,0,204762.3,16.940251111984253,1260,0,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1900,A03_6088570,0,0,0,0,0,0,0,0,4719,88,0,868443.25,18.594374179840088,1500,3,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1900,A07_6088590,0,0,0,0,0,0,0,0,4797,0,0,213290.75,20.444512367248535,1260,0,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1900,XA01_DATA,0,0,0,0,0,0,0,0,4719,178,0,1368313.0,20.501516819000244,1500,8,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1900,A08_6088590,0,0,0,0,0,0,0,0,5482,90,0,1156623.45,19.78646230697632,1500,3,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1900,XA03_DATA,0,0,0,0,0,0,0,0,5482,403,0,1877251.15,19.332427978515625,1500,8,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1900,A01_6088570,0,0,0,0,0,0,0,0,5281,0,0,31352.85,30.046220779418945,2580,0,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1901,A06_6088590,0,0,0,0,0,0,0,0,3877,0,0,35965.75,37.60477948188782,2580,0,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1903,A04_6088570,0,0,0,0,0,0,0,0,10963,354,0,449950.65,152.95638465881348,24180,1,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1903,A09_6088590,0,0,0,0,0,0,0,0,9365,265,0,517139.8,156.59765195846558,24180,1,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1907,X02_DATA,0,0,0,0,0,0,0,0,0,673,45,1901354.9,395.15493988990784,0,8,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1908,X04_DATA,0,0,0,0,0,0,0,0,0,807,0,2610245.1,451.23608446121216,0,1,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1909,X01_DATA,0,0,0,0,0,0,0,0,14865,673,45,2487521.9,533.1464691162109,42240,8,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1914,B_04,0,0,0,0,0,0,0,0,21352,8248,0,19118226.45,872.0664200782776,38880,117,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1914,B_03,0,0,0,0,0,0,0,0,20417,8022,0,18481652.1,821.8910193443298,35040,101,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1915,B_01,0,0,0,0,0,0,0,0,16423,6943,0,17198544.95,897.2768089771271,23940,96,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1916,XB01_DATA,0,0,0,0,0,0,0,0,20502,7803,57,19620643.6,931.0523071289062,32220,103,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1916,B_09,0,0,0,0,0,0,0,0,19808,7948,0,22735433.05,934.9466006755829,38880,117,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1910,X03_DATA,0,0,0,0,0,0,0,0,19537,1755,0,5510748.2,630.1802244186401,56520,9,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1916,B_08,0,0,0,0,0,0,0,0,17943,7445,0,21477335.65,953.7469880580902,35040,101,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1917,B_06,0,0,0,0,0,0,0,0,15478,6727,0,20364125.85,1007.9770867824554,23940,96,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1918,XA04_DATA,0,0,0,0,0,0,0,0,33371,9402,46,15249807.7,1066.169391155243,169920,70,-1,16
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1918,XB03_DATA,0,0,0,0,0,0,0,0,18623,7811,103,24805727.95,1050.3402173519135,31980,106,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1918,A05_6088570,0,0,0,0,0,0,0,0,36407,11637,0,11278835.8,1079.4153695106506,182400,45,-1,16
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1918,XA02_DATA,0,0,0,0,0,0,0,0,33850,10511,46,12728367.15,1106.5893771648407,169920,70,-1,16
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1919,A10_6088590,0,0,0,0,0,0,0,0,35251,9809,0,13789188.9,1118.8692903518677,182400,45,-1,16
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1922,B_02,0,0,0,0,0,0,0,0,21848,12508,60,36127713.4,1299.0669791698456,32160,204,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1922,B_07,0,0,0,0,0,0,0,0,18616,11887,60,43695034.0,1306.3745152950287,32160,204,-1,0
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1922,XB04_DATA,0,0,0,0,0,0,0,0,28539,30661,45,99871361.9,1324.5238592624664,113880,241,-1,35
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1923,XB02_DATA,0,0,0,0,0,0,0,0,23435,28960,45,78216895.8,1366.7099812030792,101640,240,-1,34
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1924,B_05,0,0,0,0,0,0,0,0,24879,27971,0,78344429.7,1412.5904002189636,109260,216,-1,35
1141,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1924,B_10,0,0,0,0,0,0,0,0,28879,28731,0,98086740.1,1423.7222256660461,109260,216,-1,35
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1928,A02_6088570,0,0,0,0,0,0,0,0,5547,0,0,204762.3,11.562854290008545,1260,0,-1,0
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1928,A03_6088570,0,0,0,0,0,0,0,0,4719,88,0,868443.25,19.390438318252563,1500,3,-1,0
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1928,A07_6088590,0,0,0,0,0,0,0,0,4797,0,0,213290.75,17.10426425933838,1260,0,-1,0
1201,60,3000000000000.0,200000000000.0,40000.0,20000.0,20210325_1928,XA03_DATA,0,0,0,0,0,0,0,0,5482,403,0,1877251.15,21.132561922073364,1500,8,-1,0
